Property Code,Price (€),Size (m²),Floor,Address,Province,Municipality,District,Neighborhood,Latitude,Longitude,Has Lift,Price by Area,Rooms,Bathrooms,Swimming Pool,Garden,Garage,URL
105688117,195000,103,2,calle Vega,Valladolid,Valladolid,Centro,N/A,41.6489872,-4.7237668,true,1893,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105688117/
106848481,129500,69,N/A,calle del Satélite,Valladolid,Valladolid,Belén - Pilarica - Bº España,N/A,41.6514327,-4.7018863,true,1877,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106848481/
97901579,399000,330,N/A,calle Julio Senador Gómez,Valladolid,Valladolid,Parquesol,N/A,41.6402454,-4.7612431,N/A,1209,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/97901579/
101170758,239000,129,2,calle General Almirante,Valladolid,Valladolid,Centro,N/A,41.6541318,-4.7297693,true,1853,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/101170758/
106571006,339000,110,N/A,calle Italia,Valladolid,Valladolid,Pº Zorrilla - Campo Grande,N/A,41.6432099,-4.735439,true,3082,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106571006/
102842659,336000,96,N/A,calle de Manteria,Valladolid,Valladolid,Centro,N/A,41.6479286,-4.7236586,true,3500,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102842659/
106692026,314900,179,N/A,calle de Miriam Blasco,Valladolid,Valladolid,Parquesol,N/A,41.640595,-4.7692636,N/A,1759,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106692026/
105648425,175000,118,9,calle Manuel Silvela,Valladolid,Valladolid,Parquesol,N/A,41.6343553,-4.7596711,true,1483,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105648425/
106041768,299900,243,N/A,calle Mariano de los Cobos,Valladolid,Valladolid,Parquesol,N/A,41.6386344,-4.7496722,N/A,1234,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106041768/
104717728,112420,119,3,calle Gallo,Valladolid,Valladolid,Pajarillos,N/A,41.6440863,-4.7079872,true,945,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104717728/
106661071,289000,180,2,"MIGUEL DE UNAMUNO, 1",Valladolid,Valladolid,Covaresa - Parque Alameda,N/A,41.6129424,-4.751118,true,1606,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106661071/
93767059,215000,80,4,"plaza Cruz Verde, 3",Valladolid,Valladolid,San Juan - Batallas,N/A,41.6482251,-4.7200004,true,2688,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/93767059/
105386157,240000,68,4,"calle Álvarez Taladriz, 20",Valladolid,Valladolid,Pº Zorrilla - Plaza de Toros,N/A,41.6372987,-4.7352688,true,3529,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105386157/
106777368,295000,148,3,"arco de Ladrillo, 4",Valladolid,Valladolid,Pº Zorrilla - Campo Grande,N/A,41.6438755,-4.7318077,true,1993,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106777368/
93927190,139000,70,3,FERROCARRIL,Valladolid,Valladolid,Centro,N/A,41.6425552,-4.7253471,false,1986,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/93927190/
103925338,390000,132,1,calle Santa María,Valladolid,Valladolid,Centro,N/A,41.6486472,-4.7269043,true,2955,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103925338/
106638815,399500,132,3,avenida de Salamanca,Valladolid,Valladolid,Huerta del Rey,N/A,41.6601488,-4.733919,true,3027,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106638815/
107182432,214900,118,3,de Zorrilla,Valladolid,Valladolid,Pº Zorrilla - Plaza de Toros,N/A,41.6344906,-4.7399734,true,1821,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107182432/
107023801,250000,100,6,calle Eusebio González Suárez,Valladolid,Valladolid,Parquesol,N/A,41.63338,-4.7563482,true,2500,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107023801/
107153073,89900,84,3,camino de la Esperanza,Valladolid,Valladolid,Cuatro de Marzo,N/A,41.6332257,-4.7402582,false,1070,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107153073/
107115023,370000,167,N/A,calle Luna,Valladolid,Valladolid,Cuatro de Marzo,N/A,41.6343476,-4.738172,N/A,2216,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107115023/
106796415,299900,110,3,calle Recoletas,Valladolid,Valladolid,Pº Zorrilla - Campo Grande,N/A,41.6463012,-4.7333473,true,2726,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106796415/
105318477,249000,129,3,paseo de Zorrilla,Valladolid,Valladolid,Pº Zorrilla - Campo Grande,N/A,41.6422545,-4.7354552,true,1930,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105318477/
106741619,330000,263,N/A,"calle Goyescas, 4",Valladolid,Valladolid,La Victoria - El Cabildo,N/A,41.6815897,-4.742666,N/A,1255,6,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106741619/
102886000,427000,360,N/A,calle del Doctor Sánchez Villares,Valladolid,Valladolid,Arturo Eyres,N/A,41.6351117,-4.747452,N/A,1186,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/102886000/
106484848,179000,94,2,calle Velardes,Valladolid,Valladolid,Centro,N/A,41.6511426,-4.7167172,true,1904,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106484848/
105451739,359000,175,2,calle Marqués del Duero,Valladolid,Valladolid,Centro,N/A,41.6549836,-4.7225272,true,2051,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105451739/
106931250,185000,141,N/A,calle Jilguero,Valladolid,Valladolid,Pajarillos,N/A,41.6510611,-4.7063164,N/A,1312,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106931250/
106867086,530000,152,5,calle Veinte de Febrero,Valladolid,Valladolid,Centro,N/A,41.6487262,-4.7312972,true,3487,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106867086/
106470694,118000,88,1,camino de Hornillos,Valladolid,Valladolid,Las Flores,N/A,41.6388681,-4.6917906,true,1341,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106470694/
106289796,315000,125,1,calle Padre Chaminade s/n,Valladolid,Valladolid,Las Villas - Valparaíso,N/A,41.6146704,-4.7616717,true,2520,3,2,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/106289796/
105851292,339500,132,2,calle Padre Chaminade s/n,Valladolid,Valladolid,Las Villas - Valparaíso,N/A,41.6146704,-4.7616717,true,2572,4,2,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/105851292/
106670308,320000,165,2,paseo del Hospital Militar,Valladolid,Valladolid,Pº Zorrilla - Campo Grande,N/A,41.6457831,-4.7371914,true,1939,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106670308/
104736200,350000,117,4,MALDONADO,Valladolid,Valladolid,San Juan - Batallas,N/A,41.6505349,-4.7199379,true,2991,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104736200/
107208733,500000,216,N/A,calle Coco s/n,Valladolid,Valladolid,Las Villas - Valparaíso,N/A,41.6106711,-4.7645262,N/A,2315,3,3,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/107208733/
105134231,166000,63,1,calle De la Morelia s/n,Valladolid,Valladolid,Parquesol,N/A,41.636318,-4.7725516,true,2635,1,1,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/105134231/
105134571,321400,130,bj,calle De la Morelia s/n,Valladolid,Valladolid,Parquesol,N/A,41.636318,-4.7725516,true,2472,4,2,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/105134571/
105134526,258400,115,1,calle De la Morelia s/n,Valladolid,Valladolid,Parquesol,N/A,41.636318,-4.7725516,true,2247,3,2,N/A,N/A,N/A,https://www.idealista.com/obra-nueva/105134526/
107093019,154000,76,2,"calle María la Brava, 24",Salamanca,Salamanca,Rollo - Puente Ladrillo,N/A,40.9697553,-5.6488237,true,2026,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107093019/
106477348,319999,114,1,"plaza de la Fuente, 2",Salamanca,Salamanca,Centro,San Vicente-Las Úrsulas,40.9673315,-5.6671136,true,2807,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106477348/
106357044,195000,122,bj,"avenida de los Comuneros, 33",Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9686089,-5.6529961,true,1598,4,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106357044/
106228592,207000,170,N/A,"calle Saavedra y Fajardo, 45",Salamanca,Salamanca,San José - Parador - Zurguen,N/A,40.9506314,-5.669964,N/A,1218,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106228592/
102046268,464950,180,7,Barrio Carmelitas,Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,Carmelitas,40.9701644,-5.6648564,true,2583,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102046268/
106043075,349000,120,1,calle Grillo,Salamanca,Salamanca,Centro,San Esteban-San Cristobal,40.9642632,-5.661013,true,2908,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106043075/
104774356,333850,153,4,"plaza Ángel, 2",Salamanca,Salamanca,Centro,Centro,40.9639263,-5.6628448,true,2182,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104774356/
105917045,646207,336,5,"via Gran, 47",Salamanca,Salamanca,Centro,San Esteban-San Cristobal,40.9649994,-5.6604097,true,1923,6,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105917045/
106851037,379850,165,2,"via Gran, 54",Salamanca,Salamanca,Centro,Centro,40.9635816,-5.6617874,true,2302,6,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106851037/
105828282,418950,132,3,"avenida de Mirat, 38",Salamanca,Salamanca,Chinchibarra - Capuchinos,Labradores,40.9701288,-5.6626763,true,3174,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105828282/
105680731,114950,60,4,calle Diego Losada,Salamanca,Salamanca,Garrido,Garrido norte,40.9771945,-5.6483457,false,1916,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105680731/
106460706,244850,119,4,calle Papín,Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,Carmelitas,40.9688681,-5.6681544,true,2058,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106460706/
106359267,428000,175,2,puerta de Zamora,Salamanca,Salamanca,Centro,Sancti Spiritus-San Juan,40.9688664,-5.6628223,true,2446,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106359267/
106073707,107000,33,2,DE LA ESTACIÓN,Salamanca,Salamanca,Garrido,Estación,40.9702498,-5.6505211,true,3242,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106073707/
98690396,89900,30,bj,"calle Arquitecto Repullés y Vargas, 20",Salamanca,Salamanca,Pizarrales,N/A,40.9775223,-5.6801255,false,2997,0,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/98690396/
102052180,124899,50,N/A,"avenida de Italia, 60",Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,Carmelitas,40.9723716,-5.6679141,true,2498,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102052180/
103214567,299000,150,1,calle Arco,Salamanca,Salamanca,Centro,Sancti Spiritus-San Juan,40.9673194,-5.6645301,true,1993,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103214567/
102210994,179000,146,1,"calle Bolivia, 5",Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9655688,-5.6534123,true,1226,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102210994/
106725039,229900,99,3,calle Ecuador,Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9645847,-5.6528175,true,2322,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106725039/
104249615,92000,64,1,"calle Obispo Alcolea, 13",Salamanca,Salamanca,Pizarrales,N/A,40.977777,-5.6754375,true,1438,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104249615/
105257947,149000,86,3,"calle Bolívar, 28",Salamanca,Salamanca,Garrido,Garrido sur,40.9734297,-5.6543838,true,1733,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105257947/
95290319,435000,120,3,calle Felipe Espino,Salamanca,Salamanca,Centro,Centro,40.9621313,-5.666442,true,3625,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/95290319/
107042438,220000,100,7,calle los Hidalgos,Salamanca,Salamanca,Chinchibarra - Capuchinos,Salesas,40.9744671,-5.6600259,true,2200,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107042438/
106898909,195000,90,4,avenida Alfonso IX de León,Salamanca,Salamanca,Garrido,Garrido norte,40.9761701,-5.6542105,true,2167,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106898909/
107123425,280000,90,4,paseo de la Estación,Salamanca,Salamanca,Garrido,Estación,40.9727734,-5.6474064,true,3111,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107123425/
101311088,230000,80,6,ronda de Sancti-Spiritus,Salamanca,Salamanca,Centro,Sancti Spiritus-San Juan,40.9658025,-5.6569547,true,2875,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/101311088/
106974167,320000,127,5,paseo de San Vicente,Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,San Bernardo,40.9644541,-5.6713998,true,2520,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106974167/
106741248,184500,107,3,calle San Quintín,Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9596934,-5.6580817,true,1724,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106741248/
106728419,229900,181,N/A,avenida Carlos I,Salamanca,Salamanca,San José - Parador - Zurguen,N/A,40.9491772,-5.6681349,N/A,1270,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106728419/
102283824,219950,90,1,Barrio San Bernardo,Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,San Bernardo,40.9726325,-5.6732466,true,2444,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102283824/
105821696,195000,75,bj,calle Cervantes,Salamanca,Salamanca,Centro,Universidad-Tenerías,40.9620458,-5.6683375,false,2600,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105821696/
97132064,285000,120,3,paseo de Canalejas,Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9659685,-5.6558034,true,2375,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/97132064/
105280952,230000,100,4,paseo de Canalejas,Salamanca,Salamanca,Prosperidad - Delicias,N/A,40.9635443,-5.6572089,true,2300,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105280952/
106674506,399900,250,3,Barrio Carmelitas,Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,Carmelitas,40.9687952,-5.6648705,true,1600,8,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106674506/
106162583,153000,85,1,Barrio Garrido norte,Salamanca,Salamanca,Garrido,Garrido norte,40.9764668,-5.6565352,true,1800,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106162583/
105973369,370000,140,1,Barrio Centro,Salamanca,Salamanca,Centro,Centro,40.9684831,-5.6616093,true,2643,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105973369/
106550806,118000,50,bj,"calle Tejares, 1",Salamanca,Salamanca,San Bernardo - Carmelitas - Campus,San Bernardo,40.9705235,-5.6712252,true,2360,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106550806/
105282561,95000,31,N/A,"calle Greco, 24",Salamanca,Salamanca,Garrido,Garrido sur,40.9723944,-5.6515943,false,3065,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105282561/
105051010,214950,70,bj,"calle Fonseca, 3",Salamanca,Salamanca,Centro,San Vicente-Las Úrsulas,40.9655822,-5.6690824,false,3071,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105051010/
106175922,569950,189,4,"calle Azafranal, 41 -21",Salamanca,Salamanca,Centro,Centro,40.9672623,-5.6607498,true,3016,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106175922/
107049468,790000,222,1,Barrio Abandoibarra-Guggenheim,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2657261,-2.9297435,true,3559,8,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107049468/
106849578,995000,119,4,plaza Euskadi Plaza,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2663343,-2.9390602,true,8361,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106849578/
106085735,1250000,343,5,plaza del Sagrado Corazón de Jesús,Vizcaya,Bilbao,Indautxu,Sabino Arana-Jesuitas,43.26447,-2.9463824,true,3644,8,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106085735/
106891744,890000,192,6,Barrio Abandoibarra-Guggenheim,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.266514,-2.9355087,true,4635,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106891744/
98038502,390000,98,3,calle Posta,Vizcaya,Bilbao,Casco Viejo,N/A,43.2573951,-2.922242,true,3980,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/98038502/
106981771,169000,59,6,calle Maiatzaren Biko,Vizcaya,Bilbao,Ibaiondo,San Francisco,43.2558104,-2.9278048,true,2864,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106981771/
105941050,615000,120,2,calle Miguel de Beascoa s/n,Vizcaya,Getxo,Neguri,N/A,43.3444367,-3.0045556,true,5125,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105941050/
105622841,1190000,270,4,calle Cristobal Colon Kalea s/n,Vizcaya,Getxo,Neguri,N/A,43.3393761,-3.0047595,true,4407,7,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105622841/
102604712,1990000,235,4,avenida Zugatzarte Etorbidea s/n,Vizcaya,Getxo,Las Arenas,Las Arenas Centro,43.3321672,-3.0117465,true,8468,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/102604712/
100397338,1950000,650,4,calle Amann Kalea s/n,Vizcaya,Getxo,Neguri,N/A,43.3374588,-3.0082266,true,3000,7,7,N/A,N/A,N/A,https://www.idealista.com/inmueble/100397338/
101161454,1150000,220,4,calle Cristobal Valdes s/n,Vizcaya,Getxo,Las Arenas,Las Arenas Centro,43.3321182,-3.0101325,true,5227,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/101161454/
106421122,1500000,250,2,calle Manuel Smith Kalea s/n,Vizcaya,Getxo,Las Arenas,Las Arenas Centro,43.3305694,-3.0098609,true,6000,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/106421122/
100572971,980000,270,1,calle El Carmen Kalea s/n,Vizcaya,Getxo,Neguri,N/A,43.337293,-3.0055506,true,3630,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/100572971/
106032542,1200000,190,9,calle Estrauntza Kalea s/n,Vizcaya,Bilbao,Indautxu,Campuzano,43.2635656,-2.940438,true,6316,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106032542/
102757435,1200000,160,1,avenida Zugatzarte Etorbidea s/n,Vizcaya,Getxo,Las Arenas,Las Arenas Centro,43.3321672,-3.0117465,true,7500,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/102757435/
100447347,1190000,240,1,calle Ormetxe s/n,Vizcaya,Getxo,Neguri,N/A,43.3423399,-3.0051725,true,4958,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/100447347/
106773811,990000,568,N/A,Enekuri Artxanda Errepidea s/n,Vizcaya,Bilbao,Deusto,Arangoiti,43.2788348,-2.9382657,N/A,1743,8,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106773811/
107097383,400500,76,3,calle María Díaz de Haro,Vizcaya,Bilbao,Indautxu,Sabino Arana-Jesuitas,43.2625553,-2.9438262,true,5270,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107097383/
100996287,615000,120,2,calle Miguel de Beascoa,Vizcaya,Getxo,Neguri,N/A,43.3457707,-3.0044203,true,5125,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/100996287/
105609168,550000,115,3,calle Txakursolo Kalea s/n,Vizcaya,Getxo,Neguri,N/A,43.3431442,-3.0020495,true,4783,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105609168/
106062267,370000,110,1,calle Buenos Aires,Vizcaya,Bilbao,Abando - Albia,Plaza Circular,43.2622951,-2.9254827,true,3364,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106062267/
106727183,2390000,543,N/A,"calle Gustavo Adolfo Becquer Kalea, 15",Vizcaya,Getxo,Sta. María de Getxo,N/A,43.3602353,-3.019471,N/A,4401,6,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106727183/
104419887,450000,130,bj,calle Landene Kalea,Vizcaya,Getxo,Algorta,Zona Usategui - Trinitarios,43.3527275,-3.0156553,false,3462,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104419887/
104947155,1250000,240,5,calle Henao,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2661439,-2.9304805,true,5208,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/104947155/
106345510,199000,38,4,calle Jon Arrospide Kalea,Vizcaya,Bilbao,Deusto,San Pedro de Deusto,43.2693264,-2.9507469,true,5237,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106345510/
101009368,269000,90,1,calle Iturribide,Vizcaya,Bilbao,Ibaiondo,Solokoetxe,43.2568642,-2.9148107,true,2989,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/101009368/
106861202,620000,147,1,Sabino Arana Etorbidea,Vizcaya,Bilbao,Indautxu,Sabino Arana-Jesuitas,43.262976,-2.9443882,true,4218,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106861202/
105616702,680000,136,bj,calle Cosme Echevarrieta Kalea,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2646641,-2.9298598,true,5000,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105616702/
106424372,440000,97,1,calle Quintana Kalea,Vizcaya,Bilbao,Casco Viejo,N/A,43.2632972,-2.9233001,true,4536,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106424372/
107115285,395000,135,5,calle Danok Bat Kalea,Vizcaya,Portugalete,Casco Viejo - Muelle,N/A,43.3222094,-3.0189493,true,2926,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107115285/
105944592,445000,120,5,calle Santa Eulalia,Vizcaya,Santurtzi,Kabiezes,N/A,43.3257472,-3.0353233,true,3708,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105944592/
106018647,535000,110,2,calle Santa Eulalia,Vizcaya,Santurtzi,Kabiezes,N/A,43.3254744,-3.0340077,true,4864,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106018647/
107168229,398000,112,4,Zona Centro,Vizcaya,Santurtzi,Zona Centro,N/A,43.331633,-3.0336039,true,3554,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107168229/
107017285,1120000,205,6,Barrio Abandoibarra-Guggenheim,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2666757,-2.9360351,true,5463,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107017285/
99929444,360000,120,4,Zona Centro,Vizcaya,Santurtzi,Zona Centro,N/A,43.3299039,-3.0349777,true,3000,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/99929444/
99535404,840000,202,3,Barrio Abandoibarra-Guggenheim,Vizcaya,Bilbao,Abando - Albia,Abandoibarra-Guggenheim,43.2671595,-2.9383694,true,4158,6,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/99535404/
105468582,360000,86,10,La Txitxarra - Murrieta - Parke Santurtzi,Vizcaya,Santurtzi,La Txitxarra - Murrieta - Parke Santurtzi,N/A,43.3273042,-3.030468,true,4186,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105468582/
105336974,890000,105,bj,calle Joaquin Arizaga Kalea s/n,Vizcaya,Getxo,Neguri,N/A,43.341338,-3.0112838,true,8476,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105336974/
104915858,725000,220,1,calle las Mercedes Kalea s/n,Vizcaya,Getxo,Las Arenas,Las Arenas Centro,43.3268862,-3.0133017,true,3295,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104915858/
105190751,250000,64,5,calle San Frantzisko,Vizcaya,Bilbao,Abando - Albia,Zabalburu-Diputación,43.2562613,-2.9333521,true,3906,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105190751/
105538201,270000,104,1,calle Manuel Iradier,Álava,Vitoria-Gasteiz,Centro,N/A,42.8409812,-2.6728112,true,2596,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105538201/
106437384,350000,134,5,calle Conde Don Vela,Álava,Vitoria-Gasteiz,Txagorritxu,N/A,42.8576045,-2.6815962,true,2612,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106437384/
107042387,280000,92,3,calle Juntas Generales,Álava,Vitoria-Gasteiz,Lakua - Arriaga,N/A,42.8649109,-2.6815013,true,3043,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107042387/
106622862,440000,154,2,calle Ramon Ortiz de Zarate,Álava,Vitoria-Gasteiz,Centro,N/A,42.8430096,-2.667643,true,2857,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106622862/
98293655,315000,95,3,calle Hondarribia,Álava,Vitoria-Gasteiz,Lakua,N/A,42.8677453,-2.6944866,true,3316,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/98293655/
105023912,525000,121,4,calle Vicente Goicoechea,Álava,Vitoria-Gasteiz,Lovaina - Aranzabal,N/A,42.8462204,-2.6774183,true,4339,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105023912/
104775772,195000,90,2,calle Amizkarra,Álava,Vitoria-Gasteiz,Aranzabela - Aranbizkarra,N/A,42.8502778,-2.664055,true,2167,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104775772/
106783754,170000,83,5,calle Reyes Católicos,Álava,Vitoria-Gasteiz,Zaramaga,N/A,42.8531877,-2.6689928,true,2048,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106783754/
105063262,498000,110,1,avenida Gasteiz,Álava,Vitoria-Gasteiz,Coronación,N/A,42.8516926,-2.6799591,true,4527,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105063262/
106931515,185000,88,8,calle Herrera Mendatearen,Álava,Vitoria-Gasteiz,Zaramaga,N/A,42.8592542,-2.6685489,true,2102,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106931515/
102633231,665000,357,N/A,Nuestra Señora de Estibaliz Hiribidea,Álava,Vitoria-Gasteiz,Judimendi - Sta.Lucía,N/A,42.8447337,-2.6647912,N/A,1863,7,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102633231/
90597966,725000,190,1,Magdalena Kalea,Álava,Vitoria-Gasteiz,Lovaina - Aranzabal,N/A,42.8483566,-2.678551,true,3816,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/90597966/
106520931,365000,100,4,calle Eduardo Dato,Álava,Vitoria-Gasteiz,Centro,N/A,42.8431485,-2.672501,true,3650,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106520931/
